,Name,Author,Read,Home?,Series,# of Pages,Language,Purchase Year,Non Fiction,Publisher,Purchase Location
1,A Case to Answer,Margaret Yorke,FALSE,FALSE,FALSE,,English,2018,FALSE,Little Brown,Çalış Children's Charity
2,A Clockwork Orange,Anthony Burgess,TRUE,TRUE,FALSE,141,English,2015,FALSE,Penguin Books,D&R
3,A Day of Fallen Night,Samantha Shannon,FALSE,TRUE,TRUE,868,English,2025,FALSE,Bloomsbury,Amazon
4,A Feast for Crows,George R.R. Martin,FALSE,FALSE,TRUE,,English,2017,FALSE,Harper Voyager,Gift
5,A Land of Two Halves,Joe Bennet,FALSE,FALSE,FALSE,,English,2018,FALSE,Scribner,Çalış Children's Charity
6,A Literature of Their Own,Elaine Showalter,FALSE,TRUE,FALSE,378,English,2019,FALSE,Virago,Çalış Children's Charity
7,A Portrait of the Artist as a Young Man,James Joyce,TRUE,FALSE,FALSE,290,English,2018,FALSE,Collins Classics,Arkadaş Kitabevi
8,Abaddon Geçidi,James S.A. Corey,FALSE,TRUE,TRUE,488,Turkish,2024,FALSE,İthaki Yayınları,İlknokta
9,About A Boy,Nick Hornby,FALSE,FALSE,FALSE,278,English,2017,FALSE,Penguin Books,Çalış Children's Charity
10,Absolute Truths,Susan Howatch,FALSE,FALSE,FALSE,,English,2017,FALSE,Harper Collins,Çalış Children's Charity
11,Açıklamalı Notlarıyla Hobbit,"J.R.R. Tolkien, Douglas A. Anderson",TRUE,TRUE,TRUE,416,Turkish,2019,FALSE,İthaki Yayınları,Gift
12,Açlık,Knut Hamsun,FALSE,TRUE,FALSE,196,Turkish,2025,FALSE,Can Yayınları,Amazon
13,Açlık Oyunları Dünyası,Kate Egan,TRUE,FALSE,TRUE,192,Turkish,2012,FALSE,Pegasus,-
14,Açlık Oyunları Rehberi,Caroline Carpenter,TRUE,FALSE,TRUE,192,Turkish,2012,FALSE,Pegasus,-
15,Açlık Oyunları: Haraçları Tanıyalım,Emily Seife,TRUE,FALSE,TRUE,128,Turkish,2012,FALSE,Pegasus,-
16,Adam Manfried,"Caitlin Major, Kelly Bastow",TRUE,FALSE,TRUE,224,Turkish,2020,FALSE,Yabancı Yayınları,İlknokta
17,Aden,Stanislaw Lem,FALSE,TRUE,FALSE,312,Turkish,2020,FALSE,Alfa Yayınları ,Idefix
18,Afrikalı Leo,Amin Maalouf,FALSE,TRUE,FALSE,375,Turkish,2019,FALSE,Yapı Kredi Yayınları,Fethiye Siyah Beyaz
19,Ağaçtaki,Janne Teller,TRUE,FALSE,FALSE,184,Turkish,2016,FALSE,ON8,-
20,Ağrı Dağı Yolcusu Kalmasın,H.G. Wells,TRUE,TRUE,FALSE,88,Turkish,2019,FALSE,İthaki Yayınları,Kızılay Metro Kitap Fuarı
21,Ahitler,Margaret Atwood,FALSE,TRUE,TRUE,504,Turkish,2020,FALSE,Doğan Kitap,BKM Kitap
22,Akif Bey,Namık Kemal,FALSE,FALSE,FALSE,102,Turkish,-,FALSE,Beyaz Balina,-
23,Aklın Çocukları,Orson Scott Card,TRUE,FALSE,TRUE,389,Turkish,2017,FALSE,Altıkırkbeş Yayınları,Sahaf
24,Alacakaranlık Kavşağı,Robert Jordan,FALSE,TRUE,TRUE,624,Turkish,2021,FALSE,İthaki Yayınları,İlknokta
25,Alaska'nın Peşinde,John Green,TRUE,FALSE,FALSE,320,Turkish,2014,FALSE,Pegasus,D&R
26,Alaycı Kuş,Walter Tevis,TRUE,TRUE,FALSE,280,Turkish,2021,FALSE,İthaki Yayınları,D&R
27,Albaya Mektup Yok,Gabriel Garcia Marquez,TRUE,FALSE,FALSE,80,Turkish,2019,FALSE,Can Yayınları,Ankara Kitap Fuarı
28,Albertine Kayıp,Marcel Proust,FALSE,TRUE,TRUE,282,Turkish,2020,FALSE,Yapı Kredi Yayınları,Idefix
29,Alev Gözlü Maske,Thomas Brezina,TRUE,FALSE,TRUE,144,Turkish,-,FALSE,Say,-
30,Alfa Ayının Kabileleri,Philip K. Dick,FALSE,TRUE,FALSE,220,Turkish,2025,FALSE,İthaki Yayınları,Kitapyurdu
31,Algı Kapıları - Cennet ve Cehennem,Aldous Huxley,FALSE,TRUE,FALSE,127,Turkish,2025,TRUE,İthaki Yayınları,İlknokta
32,Alice Harikalar Diyarında,Lewis Carroll,TRUE,FALSE,TRUE,112,Turkish,2019,FALSE,Türkiye İş Bankası Kültür Yayınları,Fethiye Siyah Beyaz
33,Alice: Aynadan İçeri,Lewis Carroll,TRUE,FALSE,TRUE,184,Turkish,2020,FALSE,İthaki Yayınları,İlknokta
34,Altın Çanak - Zamanımızın Bir Masalı,E.T.A. Hoffmann,FALSE,TRUE,FALSE,128,Turkish,2021,FALSE,Can Yayınları,D&R
35,Altın Oğul,Pierce Brown ,TRUE,FALSE,TRUE,488,Turkish,2019,FALSE,Pegasus,n11
36,Altın Yılanın Çığlığı,Thomas Brezina,TRUE,FALSE,TRUE,160,Turkish,-,FALSE,Say,-
37,American Gods,Neil Gaiman,TRUE,FALSE,FALSE,736,English,2018,FALSE,Headline,-
38,Amok,Stefan Zweig,TRUE,FALSE,FALSE,62,English,2018,FALSE,Karbon Kitaplar,Gift
39,An Invincible Memory,Joao Ubaldo Ribeiro,FALSE,FALSE,FALSE,512,English,2018,FALSE,Faber & Faber,Çalış Children's Charity
40,Ana,Maksim Gorki,FALSE,TRUE,FALSE,432,Turkish,2021,FALSE,Can Yayınları,Kidega
41,Anadolu Korku Öyküleri 1,Kolektif,FALSE,FALSE,TRUE,,Turkish,-,FALSE,Bilgi Yayınevi,-
42,Anadolu Korku Öyküleri 2,Kolektif,FALSE,FALSE,TRUE,,Turkish,-,FALSE,Bilgi Yayınevi,-
43,Anahtar Deliğinden Esen Rüzgar,Stephen King,TRUE,TRUE,TRUE,328,Turkish,2019,FALSE,Altın Kitaplar,Amazon
44,Anayurt Oteli,Yusuf Atılgan,FALSE,TRUE,FALSE,128,Turkish,2019,FALSE,Can Yayınları,Fethiye Siyah Beyaz
45,Andres Fava'nın Güncesi,Julio Cortazar,TRUE,FALSE,TRUE,112,Turkish,2019,FALSE,Can Yayınları,D&R
46,Androidler Elektrikli Koyun Düşler Mi?,Philip K. Dick,TRUE,TRUE,FALSE,260,Turkish,2020,FALSE,Alfa Yayınları,BKM Kitap
47,Anlatış,Ursula K. Le Guin,TRUE,FALSE,FALSE,288,Turkish,2019,FALSE,İthaki Yayınları,Kitapyurdu
48,Anlatmak İçin Yaşamak,Gabriel Garcia Marquez,FALSE,TRUE,FALSE,576,Turkish,2019,TRUE,Can Yayınları,Kitapyurdu
49,Anna Karenina,L.N. Tolstoy,TRUE,TRUE,FALSE,1072,Turkish,2019,FALSE,Türkiye İş Bankası Kültür Yayınları,Fethiye Siyah Beyaz
50,Anneler,Brit Bennett,FALSE,TRUE,FALSE,296,Turkish,2020,FALSE,İthaki Yayınları,Kidega
51,Antigone,Sophokles,TRUE,FALSE,FALSE,96,Turkish,2019,FALSE,Türkiye İş Bankası Kültür Yayınları,Ankara Kitap Fuarı
52,Apollyon,Jennifer L. Armentrout,TRUE,FALSE,TRUE,512,Turkish,2013,FALSE,DEX,D&R
53,Aramızdaki Kadın,"Greer Hendricks, Sarah Pekkanen",TRUE,FALSE,FALSE,448,Turkish,2019,FALSE,Doğan Kitap,Dost Kitabevi
54,Ardından,Natsume Soseki,FALSE,TRUE,FALSE,312,Turkish,2022,FALSE,İthaki Yayınları,Kitapyurdu
55,Arife - Evde Cat Başına,Rewhat,TRUE,FALSE,FALSE,196,Turkish,2020,FALSE,Alfa Yayınları,BKM Kitap
56,Armada,Ernest Cline,TRUE,FALSE,FALSE,349,Turkish,2018,FALSE,Arrow Books ,-
57,Arşiv,Victoria Schwab,TRUE,TRUE,TRUE,376,Turkish,2019,FALSE,Pegasus,n11
58,As The Inspector Said And Other Stories,John Escott,FALSE,FALSE,FALSE,,English,2017,FALSE,Oxford Bookworms Library,Çalış Children's Charity
59,Asayiş Berkemal,Terry Pratchett,FALSE,TRUE,TRUE,420,Turkish,2025,FALSE,Delidolu,Kitapyurdu
60,Asi,Marie Lu,TRUE,TRUE,TRUE,360,Turkish,2019,FALSE,Epsilon,Ankara Kitap Fuarı
61,"Aslan, Cadı ve Dolap",C.S. Lewis,TRUE,TRUE,TRUE,187,Turkish,-,FALSE,Doğan Egmont,-
62,Aşk ve Öbür Cinler,Gabriel Garcia Marquez,TRUE,TRUE,FALSE,175,Turkish,2019,FALSE,Can Yayınları,-
63,Aşk-ı Memnu,Halid Ziya Uşaklıgil,TRUE,FALSE,FALSE,520,Turkish,2018,FALSE,Özgür Yayıncılık,-
64,At ve Çocuk,C.S. Lewis,TRUE,TRUE,TRUE,224,Turkish,-,FALSE,Doğan Egmont,-
65,Attachments,Rainbow Rowell,TRUE,FALSE,FALSE,357,English,2014,FALSE,Orion Books,-
66,Ateş,Buket Uzuner,TRUE,TRUE,TRUE,472,Turkish,2025,FALSE,Everest Yayınları,Amazon
67,Ateş Tahtı,Rick Riordan,TRUE,FALSE,TRUE,511,Turkish,2014,FALSE,Doğan Egmont,-
68,Ateş Ustası,Maria V. Snyder,TRUE,FALSE,TRUE,444,Turkish,2016,FALSE,DEX,D&R
69,Ateşin Peşinde,Hafsah Faizal,FALSE,TRUE,TRUE,552,Turkish,2021,FALSE,Yabancı Yayınları,Kidega
70,Ateşle İmtihan,Andrzej Sapkowski,TRUE,FALSE,TRUE,440,Turkish,2020,FALSE,Pegasus,n11
71,Athena'nın İşareti,Rick Riordan,TRUE,FALSE,TRUE,560,Turkish,-,FALSE,Doğan Egmont,-
72,Atomik Alışkanlıklar,James Clear,TRUE,TRUE,FALSE,352,Turkish,2020,TRUE,Pegasus,Kitapyurdu
73,Aurora'nın Dönüşü,"Amie Kaufmann, Jay Kristoff",TRUE,TRUE,TRUE,480,Turkish,2019,FALSE,Pegasus,n11
74,Avcı,Jennifer L. Armentrout,TRUE,FALSE,TRUE,368,Turkish,2014,FALSE,DEX,-
75,Avucumda Soğuk Elin,Robert Aickman,TRUE,TRUE,FALSE,288,Turkish,2022,FALSE,İthaki Yayınları,İlknokta
76,Ay Bahçeleri,Steven Erikson,FALSE,TRUE,TRUE,712,Turkish,2022,FALSE,İthaki Yayınları,İlknokta
77,Ay Işığı Sokağı,Stefan Zweig,TRUE,FALSE,FALSE,74,Turkish,2019,FALSE,Türkiye İş Bankası Kültür Yayınları,BKM Kitap
78,Ay Polisi,Tom Gauld,TRUE,FALSE,FALSE,96,Turkish,2020,FALSE,İthaki Yayınları,İlknokta
79,Ayak İzlerinde Adımlar,Julio Cortazar,FALSE,TRUE,TRUE,656,Turkish,2019,FALSE,Can Yayınları,Arkadaş Kitabevi
80,Aylak Adam ,Yusuf Atılgan,FALSE,TRUE,FALSE,192,Turkish,2019,FALSE,Can Yayınları,D&R
81,Aynalar Cehennemi ve Diğer Öyküler,Edogawa Rampo,FALSE,TRUE,FALSE,224,Turkish,2022,FALSE,İthaki Yayınları,İlknokta
82,Aynalar Evi,Pierdomenico Baccalario,TRUE,FALSE,TRUE,260,Turkish,-,FALSE,Doğan Egmont,-
83,Azat,Victoria Schwab,TRUE,TRUE,TRUE,400,Turkish,2019,FALSE,Pegasus,n11
84,Aziz İstanbul,Yahya Kemal Beyatlı,FALSE,FALSE,FALSE,205,Turkish,2015,FALSE,İstanbul Fetih Cemiyeti,-
85,Azizlerin Yaşamı,Leigh Bardugo,TRUE,TRUE,TRUE,160,Turkish,2024,FALSE,Martı Yayınları,BKM Kitap
86,Babalar ve Oğullar,Ivan Turgenyev,TRUE,TRUE,FALSE,264,Turkish,2019,FALSE,Can Yayınları,Dost Kitabevi
87,Babil ,R. F. Kuang,TRUE,TRUE,FALSE,662,Turkish,2024,FALSE,İthaki Yayınları,İlknokta
88,Babil Yaratılış Destanı - Enuma Eliş,Anonim,TRUE,FALSE,FALSE,104,Turkish,2020,FALSE,Türkiye İş Bankası Kültür Yayınları,BKM Kitap
89,Bad Blood,John Sandford,FALSE,FALSE,FALSE,,English,2017,FALSE,Simon & Schuster,Çalış Children's Charity
90,Bağbozumu Şarkıları,Şükrü Erbaş,TRUE,TRUE,FALSE,68,Turkish,2019,FALSE,Kırmızı Kedi,Fethiye Siyah Beyaz
91,Bağışıklık,Erin Bowman,TRUE,FALSE,TRUE,368,Turkish,2020,FALSE,Epsilon,Idefix
92,Bakir İntiharlar,Jeffrey Eugenides,FALSE,TRUE,FALSE,272,Turkish,2024,FALSE,Domingo,Amazon
93,Balıkçı,John Langan,TRUE,TRUE,FALSE,312,Turkish,2024,FALSE,İthaki Yayınları,İlknokta
94,Balina Düşüşü,Daniel Kraus,FALSE,TRUE,FALSE,360,Turkish,2025,FALSE,İthaki Yayınları,İthaki Yayın Grubu
95,Bana Dokunma,Tahereh Mafi,TRUE,FALSE,TRUE,332,Turkish,2019,FALSE,DEX,-
96,Baron Pizza'nın Mezarı,Thomas Brezina,TRUE,FALSE,TRUE,163,Turkish,-,FALSE,Say,-
97,Baskerville'lerin Köpeği,Sir Arthur Conan Doyle,TRUE,FALSE,FALSE,228,Turkish,2014,FALSE,Bilge Karınca,-
98,Başka Bir Mutluluk Fikri,Marc Levy,FALSE,FALSE,FALSE,304,Turkish,2019,FALSE,Can Yayınları,D&R
99,Başkan Babamızın Sonbaharı,Gabriel Garcia Marquez,FALSE,TRUE,FALSE,256,Turkish,2019,FALSE,Can Yayınları,Kitapyurdu
100,Başlat,Ernest Cline,TRUE,FALSE,FALSE,506,Turkish,2011,FALSE,DEX,-
101,Başlayanlar,Lissa Price,TRUE,FALSE,TRUE,338,Turkish,2015,FALSE,DEX,-
102,Başucumda Müzik,Kürşat Başar,TRUE,FALSE,FALSE,436,Turkish,2013,FALSE,Everest Yayınları,Ada Kitabevi
103,Bataklığın Kıyısındaki Ev,Yeşim Armutak,TRUE,FALSE,FALSE,168,Turkish,-,FALSE,Günışığı Kitaplığı,-
104,Bataklıktaki Yaratık,Thomas Brezina,TRUE,FALSE,TRUE,136,Turkish,-,FALSE,Say,-
105,Bay Mercedes,Stephen King,TRUE,TRUE,TRUE,432,Turkish,2019,FALSE,Altın Kitaplar,Ankara Kitap Fuarı
106,Bayan Peregrine'in Tuhaf Çocukları,Ransom Riggs,TRUE,FALSE,TRUE,400,Turkish,2015,FALSE,İthaki Yayınları,-
107,Bayan Westaway'in Ölümü,Ruth Ware,TRUE,FALSE,FALSE,408,Turkish,2020,FALSE,İthaki Yayınları,Kitapyurdu
108,Beastly Things,Donna Leon,FALSE,FALSE,FALSE,,English,2017,FALSE,Arrow Books,Çalış Children's Charity
109,Bebek Evi,Neil Gaiman,TRUE,TRUE,TRUE,236,Turkish,2019,FALSE,İthaki Yayınları,Hepsiburada
110,Begüm,Kenize Mourad,FALSE,FALSE,FALSE,313,Turkish,-,FALSE,Everest Yayınları,-
111,Bela,Sally Green,TRUE,FALSE,TRUE,396,Turkish,2015,FALSE,DEX,-
112,Ben Bir Gürgen Dalıyım,Hasan Ali Toptaş,TRUE,FALSE,FALSE,160,Turkish,2019,FALSE,Everest Yayınları,Migros
113,"Ben, Efsane",Richard Matheson,TRUE,TRUE,FALSE,208,Turkish,2020,FALSE,İthaki Yayınları,Kitapyurdu
114,"Ben, Kirke",Madeline Miller,TRUE,FALSE,FALSE,404,Turkish,2019,FALSE,İthaki Yayınları,BKM Kitap
115,"Ben, Robot",Isaac Asimov,TRUE,FALSE,TRUE,238,Turkish,2020,FALSE,İthaki Yayınları,Ankara Kitap Fuarı
116,Benden Sonra Mutluluk,Özdemir Asaf,TRUE,TRUE,FALSE,280,Turkish,2019,FALSE,Yapı Kredi Yayınları,Kare Kırtasiye
117,Beni Asla Bırakma,Kazuo Ishiguro,TRUE,TRUE,FALSE,272,Turkish,2021,FALSE,Yapı Kredi Yayınları,Amazon
118,Beni Bırakma,Tahereh Mafi,TRUE,FALSE,TRUE,424,Turkish,2019,FALSE,DEX,Kitapyurdu
119,Beni Seç,Kiera Cass,TRUE,FALSE,TRUE,304,Turkish,2013,FALSE,DEX,-
120,Beni Yakma,Tahereh Mafi,TRUE,FALSE,TRUE,400,Turkish,2019,FALSE,DEX,Kitapyurdu
121,Benim Adım Alice,Joseph Delaney,TRUE,FALSE,TRUE,280,Turkish,2014,FALSE,Tudem,-
122,Benim Adım Grimalkin,Joseph Delaney,TRUE,FALSE,TRUE,256,Turkish,2014,FALSE,Tudem,-
123,Benim Adım Slither,Joseph Delaney,TRUE,FALSE,TRUE,264,Turkish,2014,FALSE,Tudem,-
124,Benim Hüzünlü Orospularım,Gabriel Garcia Marquez,TRUE,FALSE,FALSE,96,Turkish,2019,FALSE,Can Yayınları,Kitapyurdu
125,Beren ile Luthien,J.R.R. Tolkien,TRUE,TRUE,TRUE,269,Turkish,2019,FALSE,İthaki Yayınları,Kitapyurdu
126,Beşinci Fil,Terry Pratchett,FALSE,TRUE,TRUE,424,Turkish,2025,FALSE,Delidolu,Kitapyurdu
127,Beşinci Mevsim,N.K. Jemisin,FALSE,TRUE,TRUE,492,Turkish,2019,FALSE,DEX,Kitapyurdu
128,Beyaz Diş,Jack London,TRUE,TRUE,FALSE,256,Turkish,2020,FALSE,Can Yayınları,Kare Kırtasiye
129,Beyaz Geceler,Dostoyevski,TRUE,FALSE,FALSE,96,Turkish,2020,FALSE,Can Yayınları,BKM Kitap
130,Beyaz Gemi,Cengiz Aytmatov,FALSE,TRUE,FALSE,168,Turkish,2019,FALSE,Ötüken,Kare Kırtasiye
131,Beyaz Goril,Thomas Brezina,TRUE,FALSE,TRUE,160,Turkish,-,FALSE,Say,-
132,Beyaz Kedi,Holly Black,TRUE,FALSE,TRUE,296,Turkish,2012,FALSE,DEX,-
133,Beyaz Zambaklar Ülkesinde,Grigoriy Petrov,TRUE,FALSE,FALSE,240,Turkish,2018,FALSE,Koridor,Gift
134,Beyin Sisi,Dr. Mike Dow,FALSE,TRUE,FALSE,320,Turkish,2019,TRUE,Pegasus,Kitapyurdu
135,Biçicinin Kasıtgası,Steven Erikson,FALSE,TRUE,TRUE,1120,Turkish,2025,FALSE,İthaki Yayınları,Kitapyurdu
136,Bilgisayar Cini,Thomas Brezina,TRUE,FALSE,TRUE,157,Turkish,-,FALSE,Say,-
137,Bilgiyle Sohbet,A.M. Celal Şengör,FALSE,TRUE,FALSE,792,Turkish,2020,TRUE,Türkiye İş Bankası Kültür Yayınları,Kırmızı Kedi Kitabevi
138,Bilim Aleminde Bilmeniz Gereken 101 Şey ve Pek de Gerekmeyen Birkaç Tanesi,"Richard Horne, Tracey Turner",FALSE,FALSE,FALSE,202,Turkish,-,TRUE,Türkiye İş Bankası Kültür Yayınları,Ankara Kitap Fuarı
139,Bilimsel Araştırmanın Mantığı,Karl R. Popper,FALSE,TRUE,FALSE,624,Turkish,2019,TRUE,Yapı Kredi Yayınları,Yapı Kredi Yayınları
140,Bilinmeyen Adanın Öyküsü,Jose Saramago,TRUE,FALSE,FALSE,59,Turkish,2019,FALSE,Kırmızı Kedi,Kitapyurdu
141,Bilinmeyen Bir Kadının Mektubu,Stefan Zweig,TRUE,FALSE,FALSE,68,Turkish,2019,FALSE,Türkiye İş Bankası Kültür Yayınları,Türkiye İş Bankası Kültür Yayınları
142,Billy and Me,Giovanna Fletcher,TRUE,FALSE,FALSE,402,English,2015,FALSE,Penguin Books,-
143,Billy Summers,Stephen King,TRUE,TRUE,FALSE,528,Turkish,2022,FALSE,Altın Kitaplar,Amazon
144,Bin Mumlu Ev,Meredith Nicholson,TRUE,TRUE,FALSE,280,Turkish,2021,FALSE,Maya Kitap,Kidega
145,Bir Adanmışlık Öyküsü: Che Guevara,Murat Kaplan,FALSE,TRUE,FALSE,276,Turkish,2019,TRUE,Romans,Fethiye Siyah Beyaz
146,Bir Araba Nasıl Yapılır?,Adrian Newey,FALSE,TRUE,FALSE,382,Turkish,2024,TRUE,Fihrist,Fihrist
147,Bir Çift İpek Çorap ve Başka Öyküler,Kate Chopin,FALSE,TRUE,FALSE,96,Turkish,2021,FALSE,Can Yayınları,Kidega
148,Bir Dünya Dert,Ben H. Winters,TRUE,TRUE,TRUE,264,Turkish,2022,FALSE,İthaki Yayınları,İlknokta
149,Bir İdam Mahkumunun Son Günü,Victor Hugo,TRUE,FALSE,FALSE,120,Turkish,2020,FALSE,Türkiye İş Bankası Kültür Yayınları,Kare Kırtasiye
150,Bir Kaçırılma Öyküsü,Gabriel Garcia Marquez,TRUE,FALSE,FALSE,352,Turkish,2019,FALSE,Can Yayınları,Ankara Kitap Fuarı
151,Bir Kayıp Denizci,Gabriel Garcia Marquez,TRUE,TRUE,FALSE,109,Turkish,2019,FALSE,Can Yayınları,BKM Kitap
152,Bir Kimya Meselesi,Bonnie Garmus,TRUE,TRUE,FALSE,416,Turkish,2024,FALSE,Altın Kitaplar,Amazon
153,Bir Nefeste Dünya Mitolojisi,Mark Daniels,FALSE,TRUE,FALSE,224,Turkish,2019,TRUE,Maya Kitap,D&R
154,Bir Noel Şarkısı,Charles Dickens,TRUE,FALSE,FALSE,144,Turkish,2019,FALSE,İthaki Yayınları,İlknokta
155,Bir Oğlanın Yaşamı,Robert McCammon,TRUE,TRUE,FALSE,616,Turkish,2022,FALSE,İthaki Yayınları,İlknokta
156,Bir Ömür Nasıl Yaşanır?,İlber Ortaylı,TRUE,TRUE,FALSE,288,Turkish,2023,TRUE,Kronik Kitap,Amazon
157,Bir Yaz Gecesi Rüyası,William Shakespeare,FALSE,TRUE,FALSE,112,Turkish,2020,FALSE,Türkiye İş Bankası Kültür Yayınları,Idefix
158,"Biri, Hiçbiri, Binlercesi",Luigi Pirandello,FALSE,TRUE,FALSE,248,Turkish,2022,FALSE,İthaki Yayınları,Kidega
159,Bitmemiş Defter,Halid Ziya Uşaklıgil,FALSE,TRUE,FALSE,232,Turkish,2019,FALSE,Can Yayınları,D&R
160,Bitmemiş Öyküler,J.R.R. Tolkien,TRUE,TRUE,TRUE,752,Turkish,-,FALSE,İthaki Yayınları,-
161,Biz,Yevgeni Zamyatin ,TRUE,FALSE,FALSE,250,Turkish,2018,FALSE,İthaki Yayınları,Kitapyurdu
162,Biz Eskiden Burada Yaşardık,Marcus Kliewer,FALSE,TRUE,FALSE,328,Turkish,2026,FALSE,Nox,Kitapyurdu
163,Biz Hep Şatoda Yaşadık,Shirley Jackson,TRUE,TRUE,FALSE,181,Turkish,2019,FALSE,Siren,Kitapyurdu
164,Biz İyiyiz,Nina LaCour,TRUE,TRUE,FALSE,216,Turkish,2020,FALSE,Yabancı Yayınları,-
165,Black House,"Stephen King, Peter Straub",TRUE,TRUE,TRUE,819,English,2019,FALSE,Orion Books,Gift
166,Black Widow: Forever Red,Margaret Stohl,TRUE,FALSE,TRUE,401,English,2016,FALSE,Marvel Press,Arkadaş Kitabevi
167,Black Widow: Red Vengeance,Margaret Stohl,TRUE,FALSE,TRUE,416,English,2017,FALSE,Marvel Press,Arkadaş Kitabevi
168,"Blue Lily, Lily Blue",Maggie Stiefvater,TRUE,TRUE,TRUE,389,English,2019,FALSE,Scholastic,Bookdepository
169,Boğulmamak İçin,George Orwell,FALSE,TRUE,FALSE,254,Turkish,2019,FALSE,Can Yayınları,Kare Kırtasiye
170,Borne,Jeff Vandermeer,FALSE,TRUE,TRUE,430,Turkish,2020,FALSE,Alfa Yayınları,Alfa Yayınları
171,Böyle Söyledi Zerdüşt,Friedrich Nietzsche,TRUE,FALSE,FALSE,335,Turkish,2018,FALSE,Türkiye İş Bankası Kültür Yayınları,D&R
172,Broadchurch,Erin Kelly,FALSE,FALSE,FALSE,458,Turkish,2019,FALSE,Artemis,Migros
173,Bu Defa Prenses Kendini Kurtarıyor,Amanda Lovelace,TRUE,FALSE,FALSE,208,Turkish,2019,FALSE,Pegasus,Kitapyurdu
174,Bu Ölümsüz,Roger Zelazny,TRUE,FALSE,FALSE,184,Turkish,2019,FALSE,İthaki Yayınları,Kitapyurdu
175,Bu Yıldız Asla Sönmeyecek,Esther Earl,TRUE,FALSE,FALSE,448,Turkish,2013,FALSE,Pegasus,-
176,Buhar Kaldırmak,Terry Pratchett,FALSE,TRUE,TRUE,404,Turkish,2025,FALSE,Delidolu,Kitapyurdu
177,Bul Beni,André Aciman,TRUE,FALSE,TRUE,230,Turkish,2020,FALSE,Sel Yayıncılık,Sel Yayıncılık
178,Burunotu,Terry Pratchett,FALSE,TRUE,TRUE,420,Turkish,2025,FALSE,Delidolu,Kitapyurdu
179,Buz Cini,Thomas Brezina,TRUE,FALSE,TRUE,151,Turkish,-,FALSE,Say,-
180,Buzdan Gelen Canavar,Thomas Brezina,TRUE,FALSE,TRUE,168,Turkish,-,FALSE,Say,-
181,Buzlar Ülkesi,Pierdomenico Baccalario,TRUE,FALSE,TRUE,296,Turkish,-,FALSE,Doğan Egmont,-
182,Buzun Anıları,Steven Erikson,FALSE,TRUE,TRUE,1048,Turkish,2023,FALSE,İthaki Yayınları,Kidega
183,Buzun ve Tuzun Rotası,José Luis Zárate,TRUE,TRUE,FALSE,152,Turkish,2022,FALSE,İthaki Yayınları,BKM Kitap
184,Bülbülü Öldürmek,Harper Lee,TRUE,FALSE,TRUE,319,Turkish,2014,FALSE,Altın Kitaplar,-
185,Bütün Hikayeleri,Edgar Allan Poe,TRUE,FALSE,FALSE,968,Turkish,-,FALSE,İthaki Yayınları,Gift
186,Bütün Hikayeleri,H.P. Lovecraft,TRUE,TRUE,FALSE,1026,Turkish,2021,FALSE,Alfa Yayınları,Kidega
187,Bütün İnsanlar Ölümlüdür,Simone de Beauvoir,FALSE,TRUE,FALSE,445,Turkish,2020,FALSE,Alfa Yayınları,Kidega
188,Bütün Kabahat Sütlü Kahvenin,Geronimo Stilton,TRUE,FALSE,TRUE,120,Turkish,-,FALSE,Doğan Egmont,-
189,Bütün Romanları,H.P. Lovecraft,TRUE,TRUE,FALSE,560,Turkish,2021,FALSE,Alfa Yayınları,Kidega
190,Bütün Şiirleri,Edgar Allan Poe,TRUE,TRUE,FALSE,225,Turkish,2019,FALSE,İthaki Yayınları,BKM Kitap
191,Bütün Şiirleri,Orhan Veli,TRUE,FALSE,FALSE,248,Turkish,2014,FALSE,Yapı Kredi Yayınları,-
192,Bütün Şiirleri,Sabahattin Ali,TRUE,TRUE,FALSE,161,Turkish,2019,FALSE,Yapı Kredi Yayınları,Kare Kırtasiye
193,Bütün Şiirleri - 1,Şükrü Erbaş,TRUE,TRUE,FALSE,194,Turkish,2019,FALSE,Kırmızı Kedi,Fethiye Siyah Beyaz
194,Bütün Şiirleri - 2,Şükrü Erbaş,TRUE,TRUE,FALSE,176,Turkish,2019,FALSE,Kırmızı Kedi,Fethiye Siyah Beyaz
195,Bütün Şiirleri - 3,Şükrü Erbaş,TRUE,TRUE,FALSE,208,Turkish,2019,FALSE,Kırmızı Kedi,Fethiye Siyah Beyaz
196,Büyü Ustası,Maria V. Snyder,TRUE,FALSE,TRUE,424,Turkish,2013,FALSE,DEX,-
197,Büyücü Kral,Lev Grossman,TRUE,TRUE,TRUE,432,Turkish,2019,FALSE,Pegasus,n11 
198,Büyücü ve Cam Küre,Stephen King,TRUE,TRUE,TRUE,800,Turkish,2019,FALSE,Altın Kitaplar,Kitapyurdu
199,Büyücüler,Lev Grossman,TRUE,TRUE,TRUE,416,Turkish,2019,FALSE,Pegasus,n11
200,Büyücünün Diyarı,Lev Grossman,TRUE,TRUE,TRUE,432,Turkish,2019,FALSE,Pegasus,n11
201,Büyücüler Kulesi,Thomas Brezina,TRUE,FALSE,TRUE,160,Turkish,-,FALSE,Say,-
202,Büyücünün Yeğeni,C.S. Lewis,TRUE,FALSE,TRUE,207,Turkish,-,FALSE,Doğan Egmont,-
